"ID_Time","ID_Object","ID_StatisticsType","Value","ID_Category","ID_FactorList","Name","Unit"
0,451,60,4.13050651550293,0,0,"Area","um^2"
0,452,60,4.54653739929199,0,0,"Area","um^2"
0,453,60,6.81212949752808,0,0,"Area","um^2"
0,454,60,1.84987938404083,0,0,"Area","um^2"
0,455,60,1.53178596496582,0,0,"Area","um^2"
0,456,60,0.40431872010231,0,0,"Area","um^2"
0,457,60,5.72532176971436,0,0,"Area","um^2"
0,458,60,3.0012366771698,0,0,"Area","um^2"
0,459,60,6.55256414413452,0,0,"Area","um^2"
0,460,60,0.439653366804123,0,0,"Area","um^2"
0,461,60,3.55150389671326,0,0,"Area","um^2"
0,462,60,14.84130859375,0,0,"Area","um^2"
0,463,60,6.7542872428894,0,0,"Area","um^2"
0,464,60,6.36195659637451,0,0,"Area","um^2"
0,465,60,5.7054443359375,0,0,"Area","um^2"
0,466,60,3.261066198349,0,0,"Area","um^2"
0,467,60,2.69569730758667,0,0,"Area","um^2"
0,468,60,2.72989940643311,0,0,"Area","um^2"
0,469,60,6.92140483856201,0,0,"Area","um^2"
0,470,60,6.55348539352417,0,0,"Area","um^2"
0,471,60,3.54616117477417,0,0,"Area","um^2"
0,472,60,7.19289398193359,0,0,"Area","um^2"
0,473,60,5.42099666595459,0,0,"Area","um^2"
0,474,60,4.72348260879517,0,0,"Area","um^2"
0,475,60,6.31557416915894,0,0,"Area","um^2"
0,476,60,5.7205810546875,0,0,"Area","um^2"
0,477,60,6.47084283828735,0,0,"Area","um^2"
0,478,60,5.70433044433594,0,0,"Area","um^2"
0,479,60,7.49510335922241,0,0,"Area","um^2"
0,480,60,6.70500564575195,0,0,"Area","um^2"
0,481,60,6.35179281234741,0,0,"Area","um^2"
0,482,60,7.16094732284546,0,0,"Area","um^2"
0,483,60,2.42949533462524,0,0,"Area","um^2"
0,484,60,7.9000825881958,0,0,"Area","um^2"
0,485,60,4.57576465606689,0,0,"Area","um^2"
0,486,60,14.420280456543,0,0,"Area","um^2"
0,487,60,7.7069616317749,0,0,"Area","um^2"
0,488,60,5.9978175163269,0,0,"Area","um^2"
0,489,60,7.1030912399292,0,0,"Area","um^2"
0,490,60,6.00981187820435,0,0,"Area","um^2"
0,491,60,3.32346343994141,0,0,"Area","um^2"
0,492,60,8.18067455291748,0,0,"Area","um^2"
0,493,60,6.66364240646362,0,0,"Area","um^2"
0,494,60,5.58447360992432,0,0,"Area","um^2"
0,495,60,3.404865026474,0,0,"Area","um^2"
0,496,60,5.43547058105469,0,0,"Area","um^2"
0,497,60,6.38714551925659,0,0,"Area","um^2"
0,498,60,17.792459487915,0,0,"Area","um^2"
0,499,60,6.09264326095581,0,0,"Area","um^2"
0,500,60,5.67569494247437,0,0,"Area","um^2"
0,501,60,6.43764448165894,0,0,"Area","um^2"
0,502,60,5.44868659973145,0,0,"Area","um^2"
0,503,60,5.83484840393066,0,0,"Area","um^2"
0,504,60,6.17950391769409,0,0,"Area","um^2"
0,505,60,4.21034479141235,0,0,"Area","um^2"
0,506,60,6.84785747528076,0,0,"Area","um^2"
0,507,60,8.29316902160645,0,0,"Area","um^2"
0,508,60,6.59718084335327,0,0,"Area","um^2"
0,509,60,7.60923433303833,0,0,"Area","um^2"
0,510,60,7.08576250076294,0,0,"Area","um^2"
0,511,60,5.55501842498779,0,0,"Area","um^2"
0,512,60,5.56631755828857,0,0,"Area","um^2"
0,513,60,7.62676763534546,0,0,"Area","um^2"
0,514,60,6.01280546188354,0,0,"Area","um^2"
0,515,60,5.31687498092651,0,0,"Area","um^2"
0,516,60,7.09877681732178,0,0,"Area","um^2"
0,517,60,6.92457580566406,0,0,"Area","um^2"
0,518,60,4.83146238327026,0,0,"Area","um^2"
0,519,60,4.06056547164917,0,0,"Area","um^2"
0,520,60,6.0703649520874,0,0,"Area","um^2"
0,521,60,5.53972816467285,0,0,"Area","um^2"
0,522,60,6.51066875457764,0,0,"Area","um^2"
0,523,60,5.29033756256104,0,0,"Area","um^2"
0,524,60,5.73073387145996,0,0,"Area","um^2"
0,525,60,4.7072319984436,0,0,"Area","um^2"
0,526,60,0.925986051559448,0,0,"Area","um^2"
0,527,60,5.26594734191895,0,0,"Area","um^2"
0,528,60,6.44284057617188,0,0,"Area","um^2"
0,529,60,1.30410838127136,0,0,"Area","um^2"
0,530,60,6.05455160140991,0,0,"Area","um^2"
0,531,60,4.75735473632812,0,0,"Area","um^2"
0,532,60,6.82792663574219,0,0,"Area","um^2"
0,533,60,20.4116611480713,0,0,"Area","um^2"
0,534,60,3.42781186103821,0,0,"Area","um^2"
0,535,60,6.48758983612061,0,0,"Area","um^2"
0,536,60,7.11435317993164,0,0,"Area","um^2"
0,537,60,7.20352649688721,0,0,"Area","um^2"
0,538,60,5.52591896057129,0,0,"Area","um^2"
0,539,60,0.334898740053177,0,0,"Area","um^2"
0,540,60,5.08873605728149,0,0,"Area","um^2"
0,541,60,11.4433431625366,0,0,"Area","um^2"
0,542,60,7.16262817382812,0,0,"Area","um^2"
0,543,60,13.6403875350952,0,0,"Area","um^2"
0,544,60,6.13074111938477,0,0,"Area","um^2"
0,545,60,6.02122735977173,0,0,"Area","um^2"
0,546,60,6.07681274414062,0,0,"Area","um^2"
0,547,60,4.58539724349976,0,0,"Area","um^2"
0,548,60,22.0891399383545,0,0,"Area","um^2"
0,549,60,6.0967698097229,0,0,"Area","um^2"
0,550,60,7.77305746078491,0,0,"Area","um^2"
0,551,60,5.46660661697388,0,0,"Area","um^2"
0,552,60,19.1089744567871,0,0,"Area","um^2"
0,553,60,4.21074724197388,0,0,"Area","um^2"
0,554,60,6.60415124893188,0,0,"Area","um^2"
0,555,60,2.06604433059692,0,0,"Area","um^2"
0,556,60,4.07194709777832,0,0,"Area","um^2"
0,557,60,4.76659107208252,0,0,"Area","um^2"
0,558,60,5.10036945343018,0,0,"Area","um^2"
0,559,60,5.80546140670776,0,0,"Area","um^2"
0,560,60,5.85727167129517,0,0,"Area","um^2"
0,561,60,5.05654764175415,0,0,"Area","um^2"
0,562,60,4.35951137542725,0,0,"Area","um^2"
0,563,60,0.186092302203178,0,0,"Area","um^2"
0,564,60,21.1090850830078,0,0,"Area","um^2"
0,565,60,6.26012134552002,0,0,"Area","um^2"
0,566,60,6.38490772247314,0,0,"Area","um^2"
0,567,60,7.10064268112183,0,0,"Area","um^2"
0,568,60,13.6526212692261,0,0,"Area","um^2"
0,569,60,4.94893026351929,0,0,"Area","um^2"
0,570,60,10.500018119812,0,0,"Area","um^2"
0,571,60,11.8057050704956,0,0,"Area","um^2"
0,572,60,6.80383920669556,0,0,"Area","um^2"
0,573,60,5.8538556098938,0,0,"Area","um^2"
0,574,60,6.35088539123535,0,0,"Area","um^2"
0,575,60,4.63422775268555,0,0,"Area","um^2"
0,576,60,5.99834012985229,0,0,"Area","um^2"
0,577,60,5.59386110305786,0,0,"Area","um^2"
0,578,60,7.3114767074585,0,0,"Area","um^2"
0,579,60,6.24610090255737,0,0,"Area","um^2"
0,580,60,7.65356111526489,0,0,"Area","um^2"
0,581,60,22.4201889038086,0,0,"Area","um^2"
0,582,60,5.88938426971436,0,0,"Area","um^2"
0,583,60,6.41176843643188,0,0,"Area","um^2"
0,584,60,5.28593587875366,0,0,"Area","um^2"
0,585,60,16.3713054656982,0,0,"Area","um^2"
0,586,60,5.76179599761963,0,0,"Area","um^2"
0,587,60,4.70350694656372,0,0,"Area","um^2"
0,588,60,7.16491079330444,0,0,"Area","um^2"
0,589,60,5.67647314071655,0,0,"Area","um^2"
0,590,60,4.72391653060913,0,0,"Area","um^2"
0,591,60,5.75050163269043,0,0,"Area","um^2"
0,592,60,6.06150054931641,0,0,"Area","um^2"
0,593,60,11.5685243606567,0,0,"Area","um^2"
0,594,60,7.79278039932251,0,0,"Area","um^2"
0,595,60,5.67236757278442,0,0,"Area","um^2"
0,596,60,16.2378692626953,0,0,"Area","um^2"
0,597,60,4.44352245330811,0,0,"Area","um^2"
0,598,60,6.25646543502808,0,0,"Area","um^2"
0,599,60,5.60524034500122,0,0,"Area","um^2"
0,600,60,6.17364120483398,0,0,"Area","um^2"
0,601,60,17.6096515655518,0,0,"Area","um^2"
0,602,60,15.9993629455566,0,0,"Area","um^2"
0,603,60,0.786534488201141,0,0,"Area","um^2"
0,604,60,6.64372777938843,0,0,"Area","um^2"
0,605,60,5.10930299758911,0,0,"Area","um^2"
0,606,60,5.28651332855225,0,0,"Area","um^2"
0,607,60,4.60381555557251,0,0,"Area","um^2"
0,608,60,1.38735568523407,0,0,"Area","um^2"
0,609,60,4.96428298950195,0,0,"Area","um^2"
0,610,60,6.59938955307007,0,0,"Area","um^2"
0,611,60,3.7224862575531,0,0,"Area","um^2"
0,612,60,11.5734577178955,0,0,"Area","um^2"
0,613,60,5.77570676803589,0,0,"Area","um^2"
0,614,60,5.41049242019653,0,0,"Area","um^2"
0,615,60,3.0951361656189,0,0,"Area","um^2"
0,616,60,5.13176918029785,0,0,"Area","um^2"
0,617,60,6.18337059020996,0,0,"Area","um^2"
0,618,60,4.96810960769653,0,0,"Area","um^2"
0,619,60,11.308762550354,0,0,"Area","um^2"
0,620,60,6.80619382858276,0,0,"Area","um^2"
0,621,60,5.53059196472168,0,0,"Area","um^2"
0,622,60,11.6989469528198,0,0,"Area","um^2"
0,623,60,4.80974864959717,0,0,"Area","um^2"
0,624,60,18.6212425231934,0,0,"Area","um^2"
0,625,60,4.9887433052063,0,0,"Area","um^2"
0,626,60,7.72835493087769,0,0,"Area","um^2"
0,627,60,5.78638458251953,0,0,"Area","um^2"
0,628,60,5.47231531143188,0,0,"Area","um^2"
0,629,60,0.853771924972534,0,0,"Area","um^2"
0,630,60,7.98770713806152,0,0,"Area","um^2"
0,631,60,3.94905829429626,0,0,"Area","um^2"
0,632,60,6.31120300292969,0,0,"Area","um^2"
0,633,60,6.59350681304932,0,0,"Area","um^2"
0,634,60,14.6473417282104,0,0,"Area","um^2"
0,635,60,3.98875427246094,0,0,"Area","um^2"
0,636,60,4.05232524871826,0,0,"Area","um^2"
0,637,60,5.46150255203247,0,0,"Area","um^2"
0,638,60,6.18036031723022,0,0,"Area","um^2"
0,639,60,5.70564365386963,0,0,"Area","um^2"
0,640,60,5.44744110107422,0,0,"Area","um^2"
0,641,60,7.33826398849487,0,0,"Area","um^2"
0,642,60,4.20726490020752,0,0,"Area","um^2"
0,643,60,1.88177180290222,0,0,"Area","um^2"
0,644,60,3.05535650253296,0,0,"Area","um^2"
0,645,60,6.28610229492188,0,0,"Area","um^2"
0,646,60,3.65244007110596,0,0,"Area","um^2"
0,647,60,7.68011522293091,0,0,"Area","um^2"
0,648,60,7.16200256347656,0,0,"Area","um^2"
0,649,60,6.01981592178345,0,0,"Area","um^2"
0,650,60,5.65867948532104,0,0,"Area","um^2"
0,651,60,6.35150098800659,0,0,"Area","um^2"
0,652,60,4.42232608795166,0,0,"Area","um^2"
0,653,60,6.13483619689941,0,0,"Area","um^2"
0,654,60,4.59954595565796,0,0,"Area","um^2"
0,655,60,4.18453598022461,0,0,"Area","um^2"
0,656,60,4.52135038375854,0,0,"Area","um^2"
0,657,60,11.6481552124023,0,0,"Area","um^2"
0,658,60,8.83480167388916,0,0,"Area","um^2"
0,659,60,5.40478849411011,0,0,"Area","um^2"
0,660,60,2.20170617103577,0,0,"Area","um^2"
0,661,60,5.9941143989563,0,0,"Area","um^2"
0,662,60,2.74465322494507,0,0,"Area","um^2"
0,663,60,5.38468933105469,0,0,"Area","um^2"
0,664,60,5.74143695831299,0,0,"Area","um^2"
0,665,60,4.82462215423584,0,0,"Area","um^2"
0,666,60,6.6607871055603,0,0,"Area","um^2"
0,667,60,6.76649188995361,0,0,"Area","um^2"
0,668,60,3.90961170196533,0,0,"Area","um^2"
0,669,60,6.77118873596191,0,0,"Area","um^2"
0,670,60,6.40606689453125,0,0,"Area","um^2"
0,671,60,7.50822019577026,0,0,"Area","um^2"
0,672,60,7.18814754486084,0,0,"Area","um^2"
0,673,60,6.02807950973511,0,0,"Area","um^2"
0,674,60,5.63696241378784,0,0,"Area","um^2"
0,675,60,10.0321893692017,0,0,"Area","um^2"
0,676,60,5.02245330810547,0,0,"Area","um^2"
0,677,60,3.6250319480896,0,0,"Area","um^2"
0,678,60,4.78755760192871,0,0,"Area","um^2"
0,679,60,6.22322130203247,0,0,"Area","um^2"
0,680,60,8.26292037963867,0,0,"Area","um^2"
0,681,60,5.18103647232056,0,0,"Area","um^2"
0,682,60,7.39013576507568,0,0,"Area","um^2"
0,683,60,7.29312705993652,0,0,"Area","um^2"
0,684,60,5.32248210906982,0,0,"Area","um^2"
0,685,60,5.36664199829102,0,0,"Area","um^2"
0,686,60,4.87452554702759,0,0,"Area","um^2"
0,687,60,5.56238222122192,0,0,"Area","um^2"
0,688,60,7.98899459838867,0,0,"Area","um^2"
0,689,60,6.74980640411377,0,0,"Area","um^2"
0,690,60,7.22209548950195,0,0,"Area","um^2"
0,691,60,4.34973621368408,0,0,"Area","um^2"
0,692,60,4.17068767547607,0,0,"Area","um^2"
0,693,60,1.44333302974701,0,0,"Area","um^2"
0,694,60,6.37678670883179,0,0,"Area","um^2"
0,695,60,5.47370195388794,0,0,"Area","um^2"
0,696,60,5.41378211975098,0,0,"Area","um^2"
0,697,60,4.79685115814209,0,0,"Area","um^2"
0,698,60,5.98993682861328,0,0,"Area","um^2"
0,699,60,6.47218322753906,0,0,"Area","um^2"
0,700,60,5.21477079391479,0,0,"Area","um^2"
0,701,60,5.03645086288452,0,0,"Area","um^2"
0,702,60,8.28678607940674,0,0,"Area","um^2"
0,703,60,3.71684980392456,0,0,"Area","um^2"
0,704,60,5.29493522644043,0,0,"Area","um^2"
0,705,60,4.84598302841187,0,0,"Area","um^2"
0,706,60,4.77475357055664,0,0,"Area","um^2"
0,707,60,5.50702238082886,0,0,"Area","um^2"
0,708,60,5.28101062774658,0,0,"Area","um^2"
0,709,60,6.32528114318848,0,0,"Area","um^2"
0,710,60,3.76367473602295,0,0,"Area","um^2"
0,711,60,7.05075883865356,0,0,"Area","um^2"
0,712,60,7.09368515014648,0,0,"Area","um^2"
0,713,60,4.59088850021362,0,0,"Area","um^2"
0,714,60,1.79022181034088,0,0,"Area","um^2"
0,715,60,8.1478214263916,0,0,"Area","um^2"
0,716,60,5.31224966049194,0,0,"Area","um^2"
0,717,60,5.13853216171265,0,0,"Area","um^2"
0,718,60,6.40222311019897,0,0,"Area","um^2"
0,719,60,5.21888208389282,0,0,"Area","um^2"
0,720,60,6.44247961044312,0,0,"Area","um^2"
0,721,60,7.2878565788269,0,0,"Area","um^2"
0,722,60,6.07872343063354,0,0,"Area","um^2"
0,723,60,5.99517583847046,0,0,"Area","um^2"
0,724,60,6.82312250137329,0,0,"Area","um^2"
0,725,60,5.10076284408569,0,0,"Area","um^2"
0,726,60,5.43777847290039,0,0,"Area","um^2"
0,727,60,6.2967643737793,0,0,"Area","um^2"
0,728,60,2.09671664237976,0,0,"Area","um^2"
0,729,60,5.66218376159668,0,0,"Area","um^2"
0,730,60,3.41311073303223,0,0,"Area","um^2"
0,731,60,5.53401565551758,0,0,"Area","um^2"
0,732,60,6.30089855194092,0,0,"Area","um^2"
0,733,60,5.72994089126587,0,0,"Area","um^2"
0,734,60,10.0997495651245,0,0,"Area","um^2"
0,735,60,1.25412142276764,0,0,"Area","um^2"
0,736,60,6.16190814971924,0,0,"Area","um^2"
0,737,60,6.33846950531006,0,0,"Area","um^2"
0,738,60,6.30490112304688,0,0,"Area","um^2"
0,371,280,1.08937072753906,0,1,"BoundingBoxAA Length X","um"
0,372,280,0.911895751953125,0,1,"BoundingBoxAA Length X","um"
0,373,280,1.44639587402344,0,1,"BoundingBoxAA Length X","um"
0,374,280,1.16525650024414,0,1,"BoundingBoxAA Length X","um"
0,375,280,1.67142105102539,0,1,"BoundingBoxAA Length X","um"
0,376,280,1.51470947265625,0,1,"BoundingBoxAA Length X","um"
0,377,280,0.874660491943359,0,1,"BoundingBoxAA Length X","um"
0,378,280,0.974376678466797,0,1,"BoundingBoxAA Length X","um"
0,379,280,0.7783203125,0,1,"BoundingBoxAA Length X","um"
0,380,280,0.610042572021484,0,1,"BoundingBoxAA Length X","um"
0,381,280,2.19136810302734,0,1,"BoundingBoxAA Length X","um"
0,382,280,1.03025817871094,0,1,"BoundingBoxAA Length X","um"
0,383,280,0.781681060791016,0,1,"BoundingBoxAA Length X","um"
0,384,280,1.40830612182617,0,1,"BoundingBoxAA Length X","um"
0,385,280,1.03692626953125,0,1,"BoundingBoxAA Length X","um"
0,386,280,1.19629669189453,0,1,"BoundingBoxAA Length X","um"
0,387,280,0.743015289306641,0,1,"BoundingBoxAA Length X","um"
0,388,280,1.10481643676758,0,1,"BoundingBoxAA Length X","um"
0,389,280,0.297096252441406,0,1,"BoundingBoxAA Length X","um"
0,390,280,0.780254364013672,0,1,"BoundingBoxAA Length X","um"
0,391,280,1.47636795043945,0,1,"BoundingBoxAA Length X","um"
0,392,280,1.12896728515625,0,1,"BoundingBoxAA Length X","um"
0,393,280,1.18151092529297,0,1,"BoundingBoxAA Length X","um"
0,394,280,0.786907196044922,0,1,"BoundingBoxAA Length X","um"
0,395,280,2.78998565673828,0,1,"BoundingBoxAA Length X","um"
0,396,280,1.37042236328125,0,1,"BoundingBoxAA Length X","um"
0,397,280,1.22388076782227,0,1,"BoundingBoxAA Length X","um"
0,398,280,0.344718933105469,0,1,"BoundingBoxAA Length X","um"
0,399,280,1.07872009277344,0,1,"BoundingBoxAA Length X","um"
0,400,280,2.0176887512207,0,1,"BoundingBoxAA Length X","um"
0,401,280,1.12800979614258,0,1,"BoundingBoxAA Length X","um"
0,402,280,1.58927917480469,0,1,"BoundingBoxAA Length X","um"
0,403,280,0.705429077148438,0,1,"BoundingBoxAA Length X","um"
0,404,280,1.11771392822266,0,1,"BoundingBoxAA Length X","um"
0,405,280,0.765716552734375,0,1,"BoundingBoxAA Length X","um"
0,406,280,0.948226928710938,0,1,"BoundingBoxAA Length X","um"
0,407,280,1.00118637084961,0,1,"BoundingBoxAA Length X","um"
0,408,280,1.34897994995117,0,1,"BoundingBoxAA Length X","um"
0,409,280,0.806892395019531,0,1,"BoundingBoxAA Length X","um"
0,410,280,1.01445770263672,0,1,"BoundingBoxAA Length X","um"
0,411,280,1.12957763671875,0,1,"BoundingBoxAA Length X","um"
0,412,280,1.10765075683594,0,1,"BoundingBoxAA Length X","um"
0,413,280,1.23285293579102,0,1,"BoundingBoxAA Length X","um"
0,414,280,2.45919036865234,0,1,"BoundingBoxAA Length X","um"
0,415,280,1.91329956054688,0,1,"BoundingBoxAA Length X","um"
0,416,280,0.817924499511719,0,1,"BoundingBoxAA Length X","um"
0,417,280,1.07347106933594,0,1,"BoundingBoxAA Length X","um"
0,418,280,0.625663757324219,0,1,"BoundingBoxAA Length X","um"
0,419,280,0.586288452148438,0,1,"BoundingBoxAA Length X","um"
0,420,280,0.970100402832031,0,1,"BoundingBoxAA Length X","um"
0,421,280,1.41719818115234,0,1,"BoundingBoxAA Length X","um"
0,422,280,1.22806549072266,0,1,"BoundingBoxAA Length X","um"
0,423,280,1.19060516357422,0,1,"BoundingBoxAA Length X","um"
0,424,280,0.973136901855469,0,1,"BoundingBoxAA Length X","um"
0,425,280,1.19652938842773,0,1,"BoundingBoxAA Length X","um"
0,426,280,0.858383178710938,0,1,"BoundingBoxAA Length X","um"
0,427,280,0.971824645996094,0,1,"BoundingBoxAA Length X","um"
0,428,280,1.06119537353516,0,1,"BoundingBoxAA Length X","um"
0,429,280,0.760833740234375,0,1,"BoundingBoxAA Length X","um"
0,430,280,0.9947509765625,0,1,"BoundingBoxAA Length X","um"
0,431,280,0.813240051269531,0,1,"BoundingBoxAA Length X","um"
0,432,280,0.747718811035156,0,1,"BoundingBoxAA Length X","um"
0,433,280,0.284866333007812,0,1,"BoundingBoxAA Length X","um"
0,434,280,0.988418579101562,0,1,"BoundingBoxAA Length X","um"
0,435,280,0.936965942382812,0,1,"BoundingBoxAA Length X","um"
0,436,280,0.995475769042969,0,1,"BoundingBoxAA Length X","um"
0,437,280,0.757240295410156,0,1,"BoundingBoxAA Length X","um"
0,438,280,0.940773010253906,0,1,"BoundingBoxAA Length X","um"
0,439,280,1.95020294189453,0,1,"BoundingBoxAA Length X","um"
0,440,280,0.898605346679688,0,1,"BoundingBoxAA Length X","um"
0,441,280,0.44708251953125,0,1,"BoundingBoxAA Length X","um"
0,442,280,1.09988403320312,0,1,"BoundingBoxAA Length X","um"
0,443,280,1.39297485351562,0,1,"BoundingBoxAA Length X","um"
0,444,280,0.9229736328125,0,1,"BoundingBoxAA Length X","um"
0,445,280,1.07667541503906,0,1,"BoundingBoxAA Length X","um"
0,446,280,0.878952026367188,0,1,"BoundingBoxAA Length X","um"
0,447,280,1.0233154296875,0,1,"BoundingBoxAA Length X","um"
0,448,280,0.982437133789062,0,1,"BoundingBoxAA Length X","um"
0,449,280,3.37602996826172,0,1,"BoundingBoxAA Length X","um"
0,450,280,0.852958679199219,0,1,"BoundingBoxAA Length X","um"
0,451,280,0.927299499511719,0,1,"BoundingBoxAA Length X","um"
0,452,280,0.969833374023438,0,1,"BoundingBoxAA Length X","um"
0,453,280,1.11830139160156,0,1,"BoundingBoxAA Length X","um"
0,454,280,0.701774597167969,0,1,"BoundingBoxAA Length X","um"
0,455,280,0.577995300292969,0,1,"BoundingBoxAA Length X","um"
0,456,280,0.271957397460938,0,1,"BoundingBoxAA Length X","um"
0,457,280,1.09148406982422,0,1,"BoundingBoxAA Length X","um"
0,458,280,0.732437133789062,0,1,"BoundingBoxAA Length X","um"
0,459,280,1.04831695556641,0,1,"BoundingBoxAA Length X","um"
0,460,280,0.248847961425781,0,1,"BoundingBoxAA Length X","um"
0,461,280,0.842605590820312,0,1,"BoundingBoxAA Length X","um"
0,462,280,1.48325347900391,0,1,"BoundingBoxAA Length X","um"
0,463,280,0.998100280761719,0,1,"BoundingBoxAA Length X","um"
0,464,280,1.04037475585938,0,1,"BoundingBoxAA Length X","um"
0,465,280,1.02699279785156,0,1,"BoundingBoxAA Length X","um"
0,466,280,0.780471801757812,0,1,"BoundingBoxAA Length X","um"
0,467,280,0.614898681640625,0,1,"BoundingBoxAA Length X","um"
0,468,280,0.826484680175781,0,1,"BoundingBoxAA Length X","um"
0,469,280,1.16959381103516,0,1,"BoundingBoxAA Length X","um"
0,470,280,1.06864929199219,0,1,"BoundingBoxAA Length X","um"
0,471,280,0.886581420898438,0,1,"BoundingBoxAA Length X","um"
0,472,280,1.07444763183594,0,1,"BoundingBoxAA Length X","um"
0,473,280,0.946701049804688,0,1,"BoundingBoxAA Length X","um"
0,474,280,0.825492858886719,0,1,"BoundingBoxAA Length X","um"
0,475,280,1.07030868530273,0,1,"BoundingBoxAA Length X","um"
0,476,280,1.04531860351562,0,1,"BoundingBoxAA Length X","um"
0,477,280,1.08158874511719,0,1,"BoundingBoxAA Length X","um"
0,478,280,1.04720306396484,0,1,"BoundingBoxAA Length X","um"
0,479,280,1.17072296142578,0,1,"BoundingBoxAA Length X","um"
0,480,280,1.07180023193359,0,1,"BoundingBoxAA Length X","um"
